system_name,avg_time,run_count,std_time,name_length
6qpl__1__1.A__1.E_1.F,44.13,2,58.392877990385095,21
6qpv__2__1.B_3.B__3.H,3.21,2,0.0,21
6qvg__1__1.A_1.B__1.L,88.995,2,121.84156946625401,21
6r4g__1__1.B__1.F_1.G,129.28,2,178.79902069083042,21
6r4j__1__1.B__1.G_1.H,138.075,2,191.25117110752552,21
6r4y__1__1.A_1.D__1.D_1.E,40.97,2,53.909820997662386,25
6r58__2__1.B__1.F_1.J,32.335,2,41.712229022194435,21
6rms__1__1.A_2.A__2.E_2.F,2.91,2,0.01414213562373112,25
6rtw__1__1.A__1.D,62.0,2,83.65073221436857,17
6sh1__1__1.A__1.D,138.135,2,191.3360239212679,17
6t7g__2__1.B__1.L_1.M,141.725,2,196.44133488143476,21
6tez__1__1.A__1.C_1.I,127.53,2,176.3382890923012,21
6tlk__2__1.D__1.R,56.535000000000004,2,75.93619723162334,17
6tn2__1__1.A__1.B,105.055,2,144.55383927796592,17
6tsr__1__2.A__2.B_2.F,2.9050000000000002,2,0.03535533905932741,21
6tvn__4__1.D__1.L,60.400000000000006,2,81.35970624332417,17
6u5y__2__1.B__1.D,38.809999999999995,2,50.92583038105515,17
6uik__1__1.A__1.C,37.980000000000004,2,49.69546458179056,17
6ujj__1__1.A__1.B,37.565,2,49.15099236027691,17
6ul2__3__1.C__1.W,102.61,2,141.08194498233996,17
6uux__1__1.A__1.C,2.93,2,0.028284271247461926,17
6w8z__1__1.A__1.E,28.404999999999998,2,36.2109382645631,17
6wia__1__2.A__2.C,2.88,2,0.07071067811865497,17
6wk8__1__1.A_1.B_1.D__1.F,58.620000000000005,2,78.88483250917125,25
6wk9__2__1.E_1.F_1.G__1.Q_1.R_1.U_1.V,63.69,2,86.02661099915537,37
6wo4__1__1.B__1.E,28.62,2,36.48670990922585,17
6wqt__1__1.A__1.C,58.815,2,79.14646201821026,17
6wuu__1__1.A__1.E,37.635000000000005,2,49.16513449590065,17
6wv7__1__1.A__1.C,42.339999999999996,2,55.84729357811352,17
6wvh__1__1.A__1.C,43.654999999999994,2,57.749410819505336,17
6x5t__2__1.D__1.Q,50.985,2,68.08731196045265,17
6x5u__4__2.F__2.X,50.595,2,67.53576867112714,17
6x6v__3__1.C__1.G,45.35,2,60.13236067210401,17
6x81__2__1.D_1.E_1.F__1.I_1.J,34.835,2,45.24776292812717,29
6x82__2__1.D_1.E_1.F__1.H,35.755,2,46.52055513426296,25
6x9f__1__1.A__1.I,38.885,2,50.94704358449074,17
6xhq__1__1.A_1.B__1.C,63.15,2,85.3053620823451,21
6xoo__1__1.A__1.B,65.625,2,88.8055406492185,17
6xop__1__1.A__1.B,73.015,2,99.22829460390822,17
6xug__1__1.B__1.H_1.I_1.K_1.L,99.00999999999999,2,135.8917812084307,29
6xuq__1__2.A__2.B_2.C_2.E,56.31,2,75.5755727732182,25
6y5m__1__1.A__1.I,173.47,2,241.29311801209747,17
6y87__6__1.F__1.O,78.495,2,106.96404279008904,17
6y88__6__1.F__1.U,61.52,2,82.95776756880576,17
6yab__2__1.B__1.I,61.895,2,83.47395551907194,17
6yf4__1__1.A__1.C_1.D,3.26,2,0.014142135623730807,21
6yh0__1__1.A__1.D,2.95,2,0.04242640687119305,17
6ykb__1__1.A__1.C,62.1,2,83.86286424872455,17
6yx0__2__1.B_1.D__1.D_1.F,27.66,2,35.12906488934768,25
6yy6__1__1.A__1.E,36.88,2,48.153971798803894,17
6yyd__1__1.A__1.B,37.17,2,48.592378003139544,17
6z3v__1__1.A_1.B__1.D_1.I,29.19,2,37.25038523290733,25
6z4o__1__1.A_1.B__1.D_1.H,29.185,2,37.27159843634292,25
6zbn__1__1.A__1.G_1.H,61.675000000000004,2,83.16282853534986,21
6zbo__1__1.A__1.G_1.H,65.275,2,88.31056590238792,21
6zc8__1__1.A__1.C,27.05,2,34.20982607380517,17
6zxb__1__1.B__1.L_1.N_1.O,101.97000000000001,2,140.16270616679745,25
7a0c__2__1.B__1.T_1.U,52.61,2,70.35712472806148,21
7a5x__1__1.B__1.G,49.839999999999996,2,66.45389529591174,17
7a9z__2__1.B_2.A__2.C,28.29,2,36.02001943364273,21
7ac8__3__1.E__1.K,60.935,2,82.1304526348175,17
7akw__1__1.A__1.D,49.505,2,65.99427588814048,17
7bht__1__1.A_2.A__2.C,43.725,2,57.820121497623994,21
7bhx__1__1.A_2.A__1.C_2.C,43.964999999999996,2,58.21610129508846,25
7bo7__1__1.A__1.C,62.71,2,84.6689659792772,17
7c1y__1__1.A_1.B__1.D,276.545,2,387.06318095370426,21
7c6b__2__1.B__1.E,27.195,2,34.44317131159673,17
7cbb__1__1.A__1.C,80.41000000000001,2,109.71468816890471,17
7cfd__1__1.A__1.B,48.095,2,64.0002347651944,17
7cfd__5__1.G__1.H,46.985,2,62.51531052470266,17
7coz__1__1.A__1.D_1.F_1.G,77.88000000000001,2,106.0943014492296,25
7cpr__1__1.F_1.J__1.P,85.405,2,116.6796899635922,21
7crz__1__1.A__1.B_1.C,128.16,2,177.25752790784375,21
7cta__1__2.B__2.E_2.F,88.97,2,121.79207199157095,21
7d2f__1__1.A__1.C,70.295,2,95.33920730738221,17
7d7u__3__1.C__1.F,27.225,2,34.51388198971539,17
7db7__1__2.A__2.C,36.805,2,48.04790578162591,17
7e8q__1__1.A_1.C_1.D__1.J,109.94000000000001,2,151.47641466578222,25
7ee5__1__1.A__1.H,50.255,2,67.06907819554404,17
7eek__1__1.A__1.I,3.255,2,0.007071067811865324,17
7em1__1__1.A__1.D,59.165,2,79.68386317191204,17
7erb__2__1.C__1.L_1.M,33.754999999999995,2,43.70627014514049,21
7ere__1__1.A_1.B__1.G_1.I,36.835,2,48.0903321884971,25
7f4c__1__1.A__1.C_1.D,62.91,2,84.9376665561281,21
7k4g__1__1.A__1.G_1.H_1.I,38.589999999999996,2,50.57227699046188,25
7k4h__1__1.A__1.G_1.H_1.I,79.83,2,108.88030216710459,25
7k4i__1__1.B__1.J_1.K_1.L,38.92,2,51.02482533042127,25
7k5m__1__1.B__1.I,56.05,2,75.26444578949612,17
7kcy__1__1.A__1.B,71.67,2,97.35446163376385,17
7khx__1__1.B__1.E,44.620000000000005,2,59.04341622907672,17
7kid__1__1.A__1.G,63.845,2,86.25995623694693,17
7li5__1__1.A__1.C,41.945,2,55.28867922097616,17
7loo__1__1.C_1.D__1.FA_1.HA,96.68,2,132.72394282871497,27
7m2o__1__1.A__1.B_1.C,79.14,2,107.90449480906715,21
7mfp__1__1.A_1.B__1.I,42.25,2,55.73415649312367,21
7n4w__1__2.A__2.D,30.915,2,39.68990362800091,17
7n54__1__1.B__1.H,65.63,2,88.79846958140662,17
7n8l__2__1.B__1.J_1.M,47.055,2,62.61430547406878,21
7nag__2__1.B__1.D,29.275000000000002,2,37.370593385709036,17
7nah__2__1.B__1.D,29.86,2,38.1979083196973,17
7nim__1__1.A__1.C,2.8499999999999996,2,0.01414213562373112,17
7nn0__2__1.B__1.J,132.595,2,183.51542292134468,17
7oa4__4__1.D__1.S_1.T_1.U_1.V,40.415,2,53.12493247054532,29
7okt__1__1.A__1.E,27.445,2,34.81086683781374,17
7ow2__1__1.A_1.C_1.E_1.G__1.E_1.G,27.325,2,34.58459266783404,33
7p3b__1__1.A__1.C_1.D_1.E,52.365,2,70.03892667652754,25
7plr__3__1.C__1.O_1.P_1.Q_1.R,29.869999999999997,2,38.240334726568484,29
7pwy__1__1.A_1.B__1.I_1.J,92.42999999999999,2,126.68525091738185,25
7pxn__1__1.A__1.C,2.825,2,0.03535533905932741,17
7pz1__1__1.A__1.D,84.265,2,115.15233931622926,17
7qea__1__1.A__1.C,91.53999999999999,2,125.46902725374099,17
7qox__1__1.A__1.D,66.25,2,89.67528199007795,17
7qta__2__1.B__1.O,34.47,2,44.731574977860994,17
7qu9__2__1.B__1.G,94.98,2,130.24906909456206,17
7r2v__2__1.B__1.L,111.47500000000001,2,153.6048060771537,17
7rbw__2__1.B__1.D,85.6,2,117.02617228637361,17
7rf9__2__1.C_1.D__1.GA,110.525,2,152.26130319289928,22
7rgy__1__1.A__1.D,28.445,2,36.19679612893937,17
7rgz__1__1.A__1.D,28.584999999999997,2,36.46549670579025,17
7rtc__2__1.B__1.E,37.705,2,49.292413716514226,17
7s2r__1__1.A__1.C,30.97,2,39.79596964517889,17
7s7t__1__1.A__1.B,53.29,2,71.36121635734638,17
7siy__1__1.A__1.B,38.614999999999995,2,50.57934805827374,17
7ssi__2__1.E__1.N_1.O,69.355,2,94.05227296562269,21
7t78__2__1.B__1.I,79.61999999999999,2,108.5691751833825,17
7t8f__1__1.A_1.B__1.E_1.H,44.03,2,58.26559876977152,25
7t9z__2__1.B__1.E,45.195,2,59.913157569936175,17
7ta0__2__1.C_2.C__2.H,128.175,2,177.22217256878443,21
7tfp__2__1.B_2.C__2.F_2.G,45.43,2,60.24549775709385,25
7u0r__1__1.B__1.I_1.J_1.K_1.L,72.895,2,99.07273111204717,29
7u8y__1__1.B__1.G_1.H_1.I_1.J,64.285,2,86.88221020439109,29
7uas__1__1.A__1.C,39.685,2,52.07841443438923,17
7uxs__1__1.A_1.B__1.C_1.F,46.87,2,62.29610742253484,25
7v0j__3__1.C__1.F,97.105,2,133.2966993214761,17
7v3d__1__1.A_1.B__1.F,110.59500000000001,2,152.4027245491366,21
7vbt__1__1.B__1.D,71.51,2,97.11404532816044,17
7vbv__1__1.B__1.N,95.12,2,130.47534326454175,17
7vf3__2__1.C__1.G,48.97,2,65.26595590351835,17
7vjt__1__1.A__1.C,82.46,2,112.62796810739329,17
7vtf__1__1.A_1.B__1.F,36.915,2,48.18932713786321,21
7vzn__1__1.A_1.B__1.S_1.T_1.U,76.51,2,104.15682886877845,29
7w2f__1__1.A__1.M,49.035,2,65.3154533782014,17
7w2g__1__1.A__1.M,53.904999999999994,2,72.20267342695837,17
7w81__1__1.A_1.B__1.C_1.D,2.885,2,0.021213203435596444,25
7wmi__1__1.B__1.F_1.G,48.305,2,64.29721961329277,21
7x11__1__1.D__1.P,60.684999999999995,2,81.74861497297675,17
7y4o__1__1.B__1.D,102.175,2,140.41019354021273,17
7y4p__1__1.A__1.E,70.485,2,95.66447642672802,17
7ygg__2__1.D__1.I,2.8449999999999998,2,0.007071067811865481,17
7z5u__1__1.A__1.B_1.C,43.095,2,56.91502481770521,21
7zbv__1__1.A__1.B_1.E,83.95,2,114.67857777283427,21
7zm0__1__1.A__1.K,44.404999999999994,2,58.76764458441396,17
7zns__1__1.A__1.C,90.885,2,124.52857523476288,17
8a0v__2__1.B__1.L,48.365,2,64.39621456265888,17
8a1n__1__1.A__1.C,91.255,2,125.03769211721719,17
8ak6__2__1.B__1.P_1.Q,36.16,2,47.093311627024065,21
8akb__2__1.B__1.K,81.295,2,110.93798290035745,17
8b0d__1__1.A__1.C,87.36,2,119.54347242739772,17
8b0e__1__1.A__1.B,86.405,2,118.19289847533142,17
8b18__1__1.A__1.C,48.92,2,65.16696095415222,17
8b1a__1__1.A__1.C,48.544999999999995,2,64.73562581762842,17
8b1b__1__1.A__1.C,48.81,2,65.01139746229117,17
8b1e__1__1.A__1.C,51.559999999999995,2,68.88634262319346,17
8b1f__1__1.A__1.C,48.56,2,64.67198620732164,17
8b1h__1__1.A__1.C,49.265,2,65.66900676879467,17
8b6m__1__1.A_1.B__1.E,28.075,2,35.67353711086132,21
8bf4__1__1.B__1.H,78.72500000000001,2,107.33173831630606,17
8bnx__1__1.A__1.C,90.88,2,124.53564630257475,17
8bq4__1__1.B__1.D,62.11,2,83.87700638434826,17
8bv3__1__1.B_1.C__1.I_1.L,79.84500000000001,2,108.87323109929274,25
8bzx__1__1.A_1.B__1.C_1.D,60.089999999999996,2,80.97786858148342,25
8caa__1__1.B__1.F,45.415,2,60.19600028241079,17
8cb6__1__1.B__1.E,3.3449999999999998,2,0.021213203435596132,17
8cov__1__1.B__1.T,138.85999999999999,2,192.36132875398837,17
8dc6__3__1.C__1.U,59.03,2,79.56365501911033,17
8e0t__1__1.B__1.E,71.035,2,96.44229388603321,17
8e1s__1__1.A__1.C_1.E_1.F,78.235,2,106.63877367074322,25
8e1v__1__1.A__1.C_1.D,74.145,2,100.79807165814233,21
8ede__1__1.A__1.C,46.769999999999996,2,62.11225965942633,17
8eg6__2__1.G_1.H__1.AA,43.305,2,57.22615180142729,22
8ep7__2__1.B_2.B__2.E,76.69,2,104.46795585250054,21
8ez1__1__1.A_1.B__1.D,46.915,2,62.33146276159416,21
8ez1__1__1.A_1.B__1.E,46.42,2,61.64556918384322,21
8f1g__1__1.A__1.C,38.485,2,50.36721602391778,17
8fg8__2__1.B__1.GA_1.Q_1.R,187.42999999999998,2,261.0496814784496,26
8fvb__1__1.B_2.A_2.B__2.E,57.34,2,77.07463914933368,25
8g9d__1__1.A__1.B,59.879999999999995,2,80.6525994621376,17
8gen__1__2.A_3.A__2.B,63.025,2,85.12858538704846,21
8get__1__1.C__1.P,164.54500000000002,2,228.67126196791762,17
8gkf__1__1.A__1.J,52.75,2,70.54097249116998,17
8gm5__1__1.A__1.D,2.995,2,0.021213203435596444,17
8gmi__1__1.B__1.K,43.3,2,57.19079646236796,17
8hq3__1__1.C__1.JA,198.685,2,276.95251298733507,18
8hx7__1__1.A__1.C,2.895,2,0.007071067811865324,17
8i5q__2__1.B__1.D,94.235,2,129.30861707558392,17
8iw3__1__1.A_1.B__1.F,40.589999999999996,2,53.37241984396061,21
8iw6__1__1.A_1.B__1.F,80.655,2,110.01874408481493,21
8jnv__1__1.B__1.E_1.F,90.22500000000001,2,123.59519428359664,21
8jyf__1__1.B__1.F,68.04,2,92.2067242667258,17
8k5y__1__1.A__1.H,66.13000000000001,2,89.51971849821692,17
8odp__1__1.A_1.B__1.I_1.J_1.K_1.L,43.41,2,57.36050208985273,33
8oep__2__1.C__1.D,81.22500000000001,2,110.86727222223878,17
8og5__1__1.A__1.D,91.34,2,125.1437581343952,17
8og9__1__1.A__1.C,35.794999999999995,2,46.591265812381614,17
8ogh__1__1.A_1.B__1.M_1.R,59.760000000000005,2,80.49703597027657,25
8ome__1__1.A_1.D__1.H,37.315,2,48.740870427188725,21
8one__1__1.A__1.F_1.K,134.86499999999998,2,186.71154557230787,21
8oo5__1__1.A__1.B_1.D_1.E,86.54,2,118.38381730625179,25
8p0m__1__1.C__1.L,2.875,2,0.0212132034355966,17
8ppd__2__1.B__1.L,53.475,2,71.60870373076166,17
8pw1__10__1.J__1.T,32.54,2,42.002142802480925,18
8q0u__1__1.A__1.D,79.165,2,107.91156587687901,17
8qdy__1__1.A_2.A__2.B,44.005,2,58.216101295088464,21
8qe3__1__1.A_2.A__2.B,45.24,2,59.96265504461923,21
8qhq__2__1.C_1.D__1.O,40.915,2,53.86032352297933,21
8qth__1__1.A__1.B,103.07000000000001,2,141.74662535665533,17
8qtj__1__1.A__1.E,91.44500000000001,2,125.3063926940681,17
8qv7__1__1.A__1.E,79.28500000000001,2,108.0812715043638,17
8r3d__1__1.B_1.E__1.J,33.725,2,43.649701602645585,21
8sge__1__1.A__1.H,71.215,2,96.69685232726037,17
8sz3__1__1.A_2.B__2.I,63.33,2,85.55992052357225,21
8t5k__1__1.A_2.A__1.B_2.B,28.85,2,36.76955262170047,25
8tjc__1__1.B__1.N,78.53999999999999,2,107.04182453601956,17
8ttj__4__1.D__1.CA,103.11500000000001,2,141.82440710258584,18
8uuf__1__1.A__1.B,59.765,2,80.50410703808843,17
8w6p__1__1.A_1.B__1.E,100.92,2,138.66363979068197,21
8wsm__1__1.A__1.D,112.75999999999999,2,155.43621264042687,17
