target_id,boltz_best_rmsd,gnina_best_rmsd,gnina_best_rank,gnina_rank1_rmsd,boltz_better,difference
6bkz__1__1.A_1.B__1.D,1.268195327481482,0.7208318170854471,1,0.7208318170854471,False,0.5473635103960348
1omz__2__1.A__1.C_1.D,1.143253133320521,1.0233011197854502,1,1.0233011197854502,False,0.11995201353507068
7d2f__1__1.A__1.C,0.40397447324542296,0.18938081417029395,1,0.18938081417029395,False,0.214593659075129
5l6v__4__1.N_1.P__1.OA,0.6118036514181615,0.25002386571262913,1,0.25002386571262913,False,0.3617797857055324
5vsj__1__1.B__1.E,0.9474379423840638,0.8907707839613145,1,0.8907707839613145,False,0.056667158422749275
4p73__1__1.D__1.F,0.9506475913335869,0.7210959706645277,6,0.9018130099943065,False,0.2295516206690592
1ka1__1__1.A__1.B_1.C_1.D,0.7734321479797936,0.45766694593962853,1,0.45766694593962853,False,0.3157652020401651
8gkf__1__1.A__1.J,0.6199431512936369,0.5785649762148403,1,0.5785649762148403,False,0.0413781750787966
2xcg__2__1.A_2.A__1.F,3.3548824802277246,1.7278285392347497,4,2.8058599416480683,False,1.627053940992975
2q3j__1__1.A__1.C,0.8197201342655593,0.7598137679081488,1,0.7598137679081488,False,0.059906366357410534
1qnf__1__1.A__1.C,1.109675907957361,0.9278520640817822,1,0.9278520640817822,False,0.18182384387557882
2v91__1__1.A__1.C,0.4374463423457698,0.3983156732957053,1,0.3983156732957053,False,0.039130669050064515
8t5k__1__1.A_2.A__1.B_2.B,0.31968093657753227,0.13262392960664207,2,1.7447589162624093,False,0.1870570069708902
3inb__1__1.A__1.F,0.5249899853104775,0.22513984389440508,2,0.23712909455717673,False,0.29985014141607236
4az3__1__1.A_1.B__1.C,1.727100506575231,1.1618341202226607,9,1.7208771755826588,False,0.5652663863525702
6i6x__2__1.B__1.S,0.646422582853786,0.019757744191969132,9,0.047457492052579424,False,0.6266648386618168
4mwf__1__1.D__1.I,0.5389517989542109,0.6027641426509796,2,1.2013648269961215,True,-0.06381234369676869
5wgz__1__1.A__1.P,1.4346968570184717,4.1384157410406814e-05,4,5.2133003111475674e-05,False,1.4346554728610612
1tcb__1__1.A__1.C,0.6583806538002381,0.6341244191337959,1,0.6341244191337959,False,0.024256234666442222
3rlu__1__1.A_1.B__1.D,0.5336122369565544,0.27339389073469295,1,0.27339389073469295,False,0.2602183462218614
4jsd__1__1.A__1.B,0.5407020921813004,0.43021820127852906,4,0.5541915157859255,False,0.11048389090277133
3le7__1__1.A__1.C,0.30143617304747716,0.26151238830643403,4,0.4583405406869471,False,0.03992378474104313
4cix__1__8.A_9.A__8.B,1.0291669628837898,0.22883638360259617,1,0.22883638360259617,False,0.8003305792811937
5eno__1__1.C__1.G,1.2313603913056654,0.45192068836720434,1,0.45192068836720434,False,0.7794397029384611
8b1a__1__1.A__1.C,1.138516577694913,0.11776975315171166,1,0.11776975315171166,False,1.0207468245432014
5la4__1__1.A__1.E,0.5097164176902276,0.25277127624478024,3,0.36812325140288976,False,0.25694514144544733
7y4o__1__1.B__1.D,0.04775235572695083,0.30322724698123754,8,1.0176506309077142,True,-0.2554748912542867
6tvn__4__1.D__1.L,0.0888082989056073,4.043644533233201e-05,2,4.4753465742633137e-05,False,0.08876786246027497
3k56__2__2.B__2.F_2.G,0.7229279874118333,1.0414823808808067,9,1.1859018257322407,True,-0.3185543934689734
5erd__1__1.B__1.H,0.8194478321983346,0.867352232320509,6,2.756777809129131,True,-0.04790440012217434
7cfd__1__1.A__1.B,2.1679784761115655,1.6124317697607542,6,2.2719303603873997,False,0.5555467063508113
3n2v__1__1.A__1.B_1.G,0.18280658643259684,0.5686373252829361,1,0.5686373252829361,True,-0.38583073885033925
4zdk__1__1.B_3.A__3.D_3.F,0.6078874613828654,1.1026058213689498,5,1.8931242823846546,True,-0.4947183599860844
5uy8__1__1.A_1.B__1.G,0.4932305286024692,0.5423877276849993,1,0.5423877276849993,True,-0.049157199082530134
3nq7__1__1.A_1.B__1.D,0.080426137995021,0.3038011684456356,1,0.3038011684456356,True,-0.22337503045061458
3t44__1__1.A__1.B_1.C,0.7799461682381598,0.19824317820163215,2,0.2180138529699625,False,0.5817029900365276
2xjb__1__1.A__1.D_1.G,0.5387897869356548,0.3184679795834699,1,0.3184679795834699,False,0.22032180735218493
6xug__1__1.B__1.H_1.I_1.K_1.L,0.15821354394050735,0.15268837754188194,1,0.15268837754188194,False,0.0055251663986254085
5jgq__2__1.B__1.D,1.1812995579125027,0.684508260851814,5,1.192068561634269,False,0.4967912970606887
7coz__1__1.A__1.D_1.F_1.G,1.6618620459316247,0.8577014093633202,8,2.3933276717023477,False,0.8041606365683045
4azm__1__1.A_1.B__1.C,2.6048567573308823,0.5160673669805853,1,0.5160673669805853,False,2.088789390350297
5odc__1__1.A_1.G__1.SA,0.1942886460657419,0.3782034491135522,1,0.3782034491135522,True,-0.1839148030478103
7f4c__1__1.A__1.C_1.D,0.46493784891013856,1.4691719866927395,1,1.4691719866927395,True,-1.004234137782601
3lhw__1__1.A_1.B__1.C,0.5551491646131166,0.23948436020363525,1,0.23948436020363525,False,0.3156648044094813
7vbt__1__1.B__1.D,0.6044860974268399,0.8528242462165043,1,0.8528242462165043,True,-0.24833814878966443
1itc__1__1.A__1.D,1.6760342581483743,0.5378044735445168,8,0.9469229535088652,False,1.1382297846038574
7uas__1__1.A__1.C,0.5958633296072134,0.35861386448621957,1,0.35861386448621957,False,0.23724946512099387
3woq__1__1.B__1.D,2.1839097915143095,2.412355508449109,8,3.9259956708058925,True,-0.22844571693479931
3cxq__1__1.A_2.A__2.B,0.3391852628279185,0.5822691266929536,1,0.5822691266929536,True,-0.2430838638650351
6i6r__2__1.B__1.M,0.1445519082927508,0.26535966811614276,9,0.46170437067403697,True,-0.12080775982339195
8sz3__1__1.A_2.B__2.I,1.2229343403235946,0.39891410692579055,1,0.39891410692579055,False,0.8240202333978041
7v0j__3__1.C__1.F,2.090866629390117,0.3408682121328761,8,0.7277608102935563,False,1.749998417257241
4kxl__2__1.C_1.D__1.G,0.8143975064842154,0.6753310174436064,1,0.6753310174436064,False,0.13906648904060903
3ddb__1__1.A_1.B__1.B_1.C,3.4789350244382797,3.783610544991061,8,4.319705555301677,True,-0.30467552055278135
4aha__1__1.A__1.K,0.5013809975939053,3.8854581758224294e-05,9,4.572486147275804e-05,False,0.5013421430121471
8get__1__1.C__1.P,0.7892639328750208,1.0887303963120605,2,1.8034757008403424,True,-0.29946646343703964
1w19__1__2.A_2.E__2.EA,0.4264554627676893,0.7674504525535867,2,1.3192264636671664,True,-0.3409949897858974
3w81__2__1.B__1.G,0.9229582273209386,1.1017762679144474,8,2.4022403875961684,True,-0.1788180405935088
5d4u__1__1.C__1.P_1.S,0.4054856423392473,0.2670620291795311,1,0.2670620291795311,False,0.13842361315971619
6bkx__1__2.A__2.F,1.4499534837862227,0.7942059844605855,3,1.4548363459892906,False,0.6557474993256371
5f2n__1__1.B__1.E_1.F,0.121606872262328,0.15290274032848633,1,0.15290274032848633,True,-0.03129586806615833
3wjy__1__1.A_2.A__1.B,0.5355645678780504,0.16074165032828983,1,0.16074165032828983,False,0.3748229175497606
2qcx__1__1.B__1.D,0.24160787398445924,0.3592415775458229,2,1.7018082578409754,True,-0.11763370356136368
5bzn__1__1.A__1.C,0.1411706040664665,0.7043864039239339,9,1.2346466546465982,True,-0.5632157998574674
2yqh__1__1.A__1.C,0.43437427183045463,0.5119544961478582,3,0.5854147870566168,True,-0.07758022431740352
1xuo__1__1.A__1.D,2.07852703011575,0.38361772775230707,1,0.38361772775230707,False,1.6949093023634432
6zbo__1__1.A__1.G_1.H,1.1129432345147379,0.8382364123604429,2,1.387742541088802,False,0.274706822154295
1ia9__1__1.B__1.G,0.9032523450783245,0.665425231608924,2,1.4181739297819997,False,0.23782711346940055
5id7__1__1.A__1.D,1.4321802400952341,1.3201294958270833,5,1.5462165068233271,False,0.11205074426815087
6kal__1__1.A__1.G_1.H,0.7590351063803706,0.5377522555275676,1,0.5377522555275676,False,0.22128285085280308
7rgy__1__1.A__1.D,0.25753095798242875,1.2061062803709086,8,1.2093780666877505,True,-0.9485753223884799
8qth__1__1.A__1.B,0.6077437969746184,0.09854696276046185,1,0.09854696276046185,False,0.5091968342141566
2zw9__2__1.B__1.D,0.25574350971316995,0.7546711415932149,1,0.7546711415932149,True,-0.49892763188004496
6imj__1__1.A__1.E_1.G_1.H,0.9968344640215412,0.9284166714270925,1,0.9284166714270925,False,0.06841779259444869
4xph__1__1.A__1.J,1.0360564103995722,0.654250084011191,3,0.7132124964359922,False,0.3818063263883812
1u8v__1__1.A_1.B__1.F,1.1421435633508306,1.1426056441965302,1,1.1426056441965302,True,-0.0004620808456996528
8qhq__2__1.C_1.D__1.O,0.8390181360550475,0.18882250737328476,1,0.18882250737328476,False,0.6501956286817627
2qts__1__1.A__1.J,0.20973291759545754,0.03049653922068197,6,0.22577353356422422,False,0.17923637837477557
5bzp__1__1.A__1.B,0.7155025281035142,0.40850751521613604,2,0.9969827650343737,False,0.3069950128873782
4x91__2__1.B__1.Q,0.26091618576735587,0.07798187958828516,7,1.266975081072586,False,0.1829343061790707
3phe__1__1.A__1.E,1.276509266157849,0.5906769199745472,1,0.5906769199745472,False,0.6858323461833018
4aqh__1__1.A__1.D,1.0245162469351425,0.3223479371771374,1,0.3223479371771374,False,0.7021683097580051
6e07__4__1.F__1.QA,0.5557100085314083,1.355503164433896,1,1.355503164433896,True,-0.7997931559024877
8oo5__1__1.A__1.B_1.D_1.E,0.9220414305737877,0.3679572280573238,1,0.3679572280573238,False,0.554084202516464
2dwp__1__1.A__1.B_1.D_1.E,0.6519852439446122,0.26626696386728393,2,0.9477965970858627,False,0.3857182800773283
1afb__1__1.A__1.D_1.F,0.10631211696661566,0.4508333592553637,6,0.5670890747943905,True,-0.34452124228874803
4gip__1__1.A_1.B__1.G,0.21447602044410738,0.23685599364104765,4,0.7915146726836711,True,-0.022379973196940267
6gwv__3__1.O_1.P__1.CA,0.6030584703757107,1.3128508128134786,1,1.3128508128134786,True,-0.7097923424377679
6ddh__1__2.A__2.B,0.7899774035165104,0.5079720974792686,2,1.3818783486922268,False,0.2820053060372417
8caa__1__1.B__1.F,0.7251601145877707,0.41416208829585455,1,0.41416208829585455,False,0.3109980262919162
5hmx__1__1.A__1.D,0.5449501327304851,0.5754102434544289,1,0.5754102434544289,True,-0.030460110723943834
5u1y__1__1.A_2.A__2.E,1.5292728728556189,0.6864442509757628,1,0.6864442509757628,False,0.8428286218798561
5l58__1__1.A_2.A__1.C_2.C,1.7934056677853099,1.0691719892543818,7,1.146090118388495,False,0.724233678530928
8oep__2__1.C__1.D,1.8975020690372497,2.219770428356985,7,2.4961456150979573,True,-0.3222683593197353
1kv3__2__1.B_1.F__1.L,1.0477066847430507,1.2138383691890058,2,1.4305375964702527,True,-0.16613168444595505
4i4y__2__1.C__1.H_1.O,0.5767092496559056,0.8307053552157609,2,0.8686486482276943,True,-0.2539961055598553
3was__1__2.A_3.A__2.C_2.E,0.5051167089232456,0.28911869839890825,2,1.2393888241462168,False,0.2159980105243373
6oa3__1__1.A__1.B,0.49123789964750336,0.9884081713555368,5,1.0091295001199458,True,-0.49717027170803346
2yc3__1__2.A__2.B,1.4448045603917912,0.05919784528409283,1,0.05919784528409283,False,1.3856067151076983
4np3__1__1.A__1.B_1.D_1.E,0.08567272829508946,0.4641894140631837,2,1.445126866333155,True,-0.3785166857680943
7vzn__1__1.A_1.B__1.S_1.T_1.U,0.041870277116429225,0.06673618628898835,1,0.06673618628898835,True,-0.024865909172559125
3thd__2__1.B__1.P,0.4351279526754589,0.06762563296452631,7,0.34078863064335574,False,0.3675023197109326
2wzi__1__1.A__1.F,0.07645565768423507,0.053590073228035606,1,0.053590073228035606,False,0.02286558445619946
4l0p__1__1.B__1.C,0.7303358809594731,0.5917676879111701,6,1.821714708339467,False,0.13856819304830303
4tn2__1__1.A__1.B,1.5054228881670493,0.20481568808511186,1,0.20481568808511186,False,1.3006072000819375
8ede__1__1.A__1.C,1.3619480337816618,1.2850597280115041,5,1.3986822635341891,False,0.0768883057701577
6fhv__1__3.A__3.G,0.5398970826959485,0.23652286254936972,1,0.23652286254936972,False,0.3033742201465788
6a8p__3__1.C__1.F,0.8618389818636746,1.5212990636053898,2,1.5682380040293324,True,-0.6594600817417152
8sge__1__1.A__1.H,2.2250358188095443,1.0787396089848982,5,1.2182595085739594,False,1.146296209824646
1xwd__1__1.A__1.J,0.09686510579586262,0.15877756774674892,8,0.4970009587396534,True,-0.0619124619508863
1qwu__1__1.A__1.C_1.D,1.1098706383114783,0.1627025538957751,6,0.20562583748983898,False,0.9471680844157031
4r9j__1__1.A_1.C__1.S,1.0476091541934598,0.37138763887794396,5,0.6898962407180949,False,0.6762215153155158
6fnt__2__1.B__1.D,0.487269744538804,0.49924276653636923,1,0.49924276653636923,True,-0.011973021997565225
3g1v__1__1.A_1.B__1.C,0.7584609868345014,0.1463804749644566,1,0.1463804749644566,False,0.6120805118700448
3abi__1__1.B__1.F,0.5733980675732202,0.45841953347687436,1,0.45841953347687436,False,0.11497853409634584
3ddu__1__1.A__1.B_1.G,0.17525115233252564,0.22383388075675623,1,0.22383388075675623,True,-0.04858272842423059
5dqe__2__1.B__1.E,0.8568283270452663,0.5742124267283895,6,1.696477007994984,False,0.2826159003168769
6btp__1__1.A__1.D_1.F,0.3773474600337007,0.8074355662633932,1,0.8074355662633932,True,-0.4300881062296925
6f5w__1__1.B__1.HA,0.12628516479693092,0.3013656262966003,2,0.8852179580015848,True,-0.17508046149966938
6r4j__1__1.B__1.G_1.H,1.045984644516733,2.117992654087489,8,2.5695188667263036,True,-1.0720080095707563
6hso__1__1.A_2.A__1.L_1.M_1.N,0.7700203327414676,0.23731316588895823,1,0.23731316588895823,False,0.5327071668525094
6fl8__1__1.A__1.C_1.D_1.E_1.G,0.5010826130519443,0.4332614161774046,1,0.4332614161774046,False,0.06782119687453975
4x90__2__1.B__1.R,0.573836425808678,0.14092536929807503,7,0.47233659809907785,False,0.43291105651060297
5nmt__1__1.B__1.E,0.8974178342269935,0.6619654321457435,4,1.393397550315149,False,0.23545240208124996
4og7__1__1.A__1.C,0.7199385258028209,1.0717992220084023,6,1.4411716231298293,True,-0.35186069620558136
5x72__1__1.A__1.B_1.C,1.0343120771600303,0.048350197618621825,2,0.25628371833063757,False,0.9859618795414085
1g60__1__1.A__1.D,0.394754007720706,0.4211319434432642,1,0.4211319434432642,True,-0.0263779357225582
3f6k__1__1.A__1.C,0.6767468254326356,0.8267297995476536,7,2.1127101333104212,True,-0.14998297411501793
3wsy__1__1.A__1.F,0.2695545588572012,0.045790562296382384,8,0.48115625836225073,False,0.2237639965608188
4unq__1__1.A__1.C,0.7264155681501506,0.4659056094112688,1,0.4659056094112688,False,0.26050995873888183
6boi__1__1.A__1.C,1.5235463889826484,1.470007657069878,1,1.470007657069878,False,0.053538731912770476
2wo3__1__1.B__1.C,2.1679064996191144,0.577689321681635,9,1.5669875260249517,False,1.5902171779374794
5j1x__1__1.A__1.E,1.070508742869246,0.591218798752751,2,0.8896391017286834,False,0.47928994411649495
8a0v__2__1.B__1.L,1.0925118672042813,0.1127475849207648,1,0.1127475849207648,False,0.9797642822835165
4gmd__2__1.D__1.O,0.6044083501029409,0.5600090361143053,1,0.5600090361143053,False,0.044399313988635614
8e1s__1__1.A__1.C_1.E_1.F,0.6734163313150445,0.329546838332569,1,0.329546838332569,False,0.34386949298247554
1g4s__2__1.B__1.F_1.G_1.H,0.7385641096646753,0.3484785872361504,4,1.5000858214274841,False,0.39008552242852496
1g4t__2__1.B__1.F_1.G_1.H,0.926348440569692,0.3628493313837429,1,0.3628493313837429,False,0.5634991091859491
3afk__1__1.B__1.D_1.F,1.2060093160724488,0.40505485389366114,1,0.40505485389366114,False,0.8009544621787876
7ssi__2__1.E__1.N_1.O,1.0964339136615517,0.4829749450203073,2,1.6277335827006012,False,0.6134589686412444
6x6v__3__1.C__1.G,1.1056975065252552,0.7580180163095062,1,0.7580180163095062,False,0.34767949021574907
4pht__1__1.A_1.B__1.H_1.I,0.8558640173531182,1.2659195601868745,6,1.6739895120970585,True,-0.4100555428337562
7t8f__1__1.A_1.B__1.E_1.H,0.40444903403131305,0.8858625905677605,1,0.8858625905677605,True,-0.48141355653644746
5ylt__1__1.A__1.C,0.06807488854222092,4.485135569110598e-05,9,5.1006169882136935e-05,False,0.06803003718652982
5slg__1__1.A__1.G,0.8453015490772043,0.45259053842797115,5,1.3312192151639397,False,0.3927110106492332
4yzl__1__1.A__1.B_1.C,1.702114578863636,0.12611157988390234,9,0.5311527899040132,False,1.5760029989797337
6bto__1__1.A__1.D_1.F,1.0787018706565301,0.9059937837977362,1,0.9059937837977362,False,0.1727080868587939
5nr3__1__1.A__1.C,1.1727234014454666,1.0088346917531563,2,1.7014441648445446,False,0.16388870969231029
5m8l__4__1.D__1.U,0.7601219287856376,0.6581054415999593,2,1.2166591486099667,False,0.10201648718567824
6g27__1__1.A__1.B,0.5122857406062539,0.0657100364454614,9,0.3595334926556272,False,0.44657570416079245
4jt9__1__1.A__1.C_1.D_1.E,0.6133175968719654,0.7505025942514255,2,0.8206043681569086,True,-0.1371849973794601
7w2f__1__1.A__1.M,1.3363422551918038,0.9002705021783036,1,0.9002705021783036,False,0.4360717530135002
3c9z__1__1.A__1.D,0.716412265246882,0.42542705488500104,1,0.42542705488500104,False,0.2909852103618809
3n15__1__1.A__1.B,0.8568771482153312,0.1712921658826278,1,0.1712921658826278,False,0.6855849823327034
2ica__1__1.A__1.B,1.8000401681558211,0.4061504430359461,2,0.43433727859328086,False,1.393889725119875
7zns__1__1.A__1.C,2.0811553062685526,0.7102110683454453,1,0.7102110683454453,False,1.3709442379231072
8qdy__1__1.A_2.A__2.B,0.49716061820849666,0.07812391149053141,1,0.07812391149053141,False,0.4190367067179652
5flj__2__1.L__1.YA_1.ZA,0.13203478831788285,0.10968946202517776,1,0.10968946202517776,False,0.02234532629270508
5bzm__1__1.A__1.B,0.08138016037931806,0.05565341602797058,9,0.34701913825351444,False,0.025726744351347475
3w6f__1__1.A__1.E,0.5206951942692689,0.8828501421212187,3,2.4414472608774096,True,-0.3621549478519498
2x1n__1__1.D__1.E,0.9251561567026761,1.6448441112217242,1,1.6448441112217242,True,-0.7196879545190481
5ml8__1__1.A__1.B,1.2485899283558552,0.6957161675571946,1,0.6957161675571946,False,0.5528737607986607
3k42__1__1.B__1.I,0.2211476314792765,0.1662827868300584,5,1.1648072523811905,False,0.05486484464921809
7rtc__2__1.B__1.E,0.768936145921168,0.4830562580844917,3,1.019203459168232,False,0.2858798878366763
1z2i__1__1.A_1.B__1.E,0.49855190297143614,1.373407800853009,2,1.7977391406306429,True,-0.8748558978815729
3ayj__1__1.B__1.H_1.I_1.J,0.16916140243143807,0.20654355206061142,1,0.20654355206061142,True,-0.037382149629173356
8bv3__1__1.B_1.C__1.I_1.L,0.8158964217742217,0.4684865820162911,1,0.4684865820162911,False,0.3474098397579306
6kx8__2__1.B__1.D,0.9182777307446741,0.12100989744601055,1,0.12100989744601055,False,0.7972678332986636
6lfr__1__1.A__1.B,0.5424737316344935,0.6195375316216207,1,0.6195375316216207,True,-0.0770637999871272
3ntp__1__1.A__1.B,2.304768681414033,0.6388736794854103,1,0.6388736794854103,False,1.6658950019286225
5d61__1__1.A__1.D_1.L,1.881118475053595,0.6958618364235424,1,0.6958618364235424,False,1.1852566386300527
5f9t__2__1.B__1.G,1.090126050652496,0.34368852373772524,2,0.49531771414953124,False,0.7464375269147707
6apl__3__1.C__1.N,0.5942279663159461,0.18852390089455884,3,0.4710345384688089,False,0.40570406542138726
1l4u__1__1.A__1.C_1.J,0.5091350555979407,0.26598789517608434,1,0.26598789517608434,False,0.24314716042185636
6pgu__1__1.A__1.C,0.8654814692984683,2.4599709438882815,6,2.609565884166516,True,-1.5944894745898133
6hvj__1__1.A__1.B,1.770015258296233,0.29263035812919547,2,2.199257597530871,False,1.4773849001670376
7kid__1__1.A__1.G,0.2819667670853625,0.036088778840536455,1,0.036088778840536455,False,0.24587798824482604
6ex0__1__2.B__2.D,1.6726672939987728,1.6696088611270286,9,2.835141708616311,False,0.003058432871744232
1yk0__1__1.B__1.D,0.6923411672587272,0.9898089976977309,8,1.1348666889003913,True,-0.2974678304390037
4yco__3__1.C__1.J,0.0961308536674465,0.8768892013070926,1,0.8768892013070926,True,-0.780758347639646
2wcx__1__1.A__1.D,0.4066932537858271,0.09392743718986897,1,0.09392743718986897,False,0.31276581659595815
7t9z__2__1.B__1.E,0.8645944041709377,0.30655028661009837,8,0.827347629054317,False,0.5580441175608393
4pkr__1__1.A__1.B_1.C_1.E,0.2626880271002421,0.6073991600456736,2,0.6263234009055724,True,-0.34471113294543154
5qpg__1__2.A__2.H,1.0053367163062692,0.11203869105929629,8,0.8805647413607944,False,0.8932980252469729
4i4v__2__1.D__1.L,0.042476173703645766,0.044608646668311054,2,1.0247027010672176,True,-0.0021324729646652885
4rus__2__1.C__1.V,0.43452608128686804,0.09606380006414938,5,0.3778804614012753,False,0.33846228122271865
4ien__2__1.C_1.D_2.C__1.P,0.9372042725915479,0.35043420882179677,1,0.35043420882179677,False,0.5867700637697512
4gmc__2__1.B__1.E,1.9281606567802356,1.2410082779150289,3,2.3296934761465637,False,0.6871523788652067
2yqs__1__1.A__1.B_1.D,0.150189852094845,0.9701646622711172,1,0.9701646622711172,True,-0.8199748101762722
6rtw__1__1.A__1.D,0.47341352071353215,0.12737076258012298,8,0.5388753250597081,False,0.3460427581334092
6t7g__2__1.B__1.L_1.M,0.425629545858935,0.12303459277223777,2,0.5761877024875425,False,0.3025949530866972
7c1y__1__1.A_1.B__1.D,0.2004415623415825,0.0542513008757412,1,0.0542513008757412,False,0.1461902614658413
4ad4__1__1.A__1.B,1.1863338440783542,0.4831945261872818,2,1.3920295504881182,False,0.7031393178910723
4gyz__3__1.C__1.O_1.P,0.8750258115136571,0.284065453545184,9,1.2684279899039437,False,0.5909603579684731
5hcn__1__1.A__1.C_1.D,0.6619755316420222,0.7038909350359396,1,0.7038909350359396,True,-0.041915403393917416
5hvh__1__1.A__1.E,1.2811233624073077,1.0433767998838075,7,2.034872024600675,False,0.23774656252350024
5fux__1__1.A__1.C_1.E_1.F,0.8190294872562672,0.7476139306941423,1,0.7476139306941423,False,0.07141555656212495
2o7i__1__1.A__1.B,0.4900068158161526,0.4418922414284791,1,0.4418922414284791,False,0.04811457438767347
1xr2__1__1.A__1.D,0.8321437272834953,0.5545278746064366,1,0.5545278746064366,False,0.2776158526770587
7rf9__2__1.C_1.D__1.GA,0.8428598654878297,0.7783533732331782,1,0.7783533732331782,False,0.06450649225465144
4pd9__1__1.A_2.A__2.D,0.6734570342135578,1.3190839690366798,6,2.402407476097777,True,-0.645626934823122
5lrr__1__1.B__1.L,1.6135122000832607,0.7618596075030867,2,1.3849700273900063,False,0.851652592580174
6wvh__1__1.A__1.C,0.3378306312609342,0.12819015430416858,1,0.12819015430416858,False,0.20964047695676563
3arn__1__1.A_1.C__1.D,0.4825723020051098,1.0235957341566044,1,1.0235957341566044,True,-0.5410234321514946
6x5u__4__2.F__2.X,0.31648869624533565,0.7373257572350514,2,1.2560423753449754,True,-0.4208370609897158
5dw6__1__1.B__1.L,0.9201972814592919,1.5301267738576454,3,4.495948002867636,True,-0.6099294923983535
3l4x__1__1.A__1.C,0.7857087340348774,1.627279557195271,1,1.627279557195271,True,-0.8415708231603936
7wmi__1__1.B__1.F_1.G,0.8063847497761286,0.7776760493038469,1,0.7776760493038469,False,0.02870870047228169
6y5m__1__1.A__1.I,1.5738588740715074,0.11612918731724649,1,0.11612918731724649,False,1.4577296867542608
2w0w__1__3.A__3.B,0.873453626712262,0.954200596977036,1,0.954200596977036,True,-0.08074697026477395
8b1b__1__1.A__1.C,0.7735018752628918,0.5666882096106625,1,0.5666882096106625,False,0.20681366565222936
5fuy__1__1.B__1.J_1.K,0.8332234542627358,0.2780789621160502,1,0.2780789621160502,False,0.5551444921466856
5rm2__2__1.B__1.H_1.M_1.N,1.1408656189139406,0.29313951575005026,2,0.7820078518446134,False,0.8477261031638903
5m7u__1__1.A_1.B__1.D,1.5519260784264859,1.0766185313145273,9,2.157533610263834,False,0.47530754711195855
1lor__1__1.A_2.A__1.B,0.10755385337955777,0.20872315576048506,2,0.4535702412409942,True,-0.10116930238092729
6lil__1__1.B__1.K,0.3976693786737487,0.097073980788312,2,1.1262189479714027,False,0.30059539788543665
5nn4__1__1.A__1.D,1.333704260233815,0.3618586043603782,6,1.8599923776129157,False,0.9718456558734367
2cfm__1__1.A__1.C,0.6516674360944641,0.21836068511509776,1,0.21836068511509776,False,0.43330675097936633
5w6y__1__1.A_1.B__1.D,1.4510901003934316,0.1265203487399635,4,0.9625273075303551,False,1.324569751653468
7a9z__2__1.B_2.A__2.C,0.92118296960822,0.061161225958120395,2,0.31968756108980256,False,0.8600217436500996
6iqx__2__1.B__1.Q,0.09484420873660597,0.23709936760750513,4,0.987495484998381,True,-0.14225515887089918
8b1h__1__1.A__1.C,0.83848858543361,1.184957544738367,1,1.184957544738367,True,-0.34646895930475685
5wgt__2__1.A_2.A__1.O,0.9690652425145501,4.422417219906445e-05,7,4.531629151891326e-05,False,0.969021018342351
3qkv__1__1.A__1.C,0.5804535901603569,0.14092981925728776,3,0.5623833687090442,False,0.43952377090306916
1b5d__1__1.A_1.B__1.D,0.5205515490010432,0.6156383047710399,1,0.6156383047710399,True,-0.0950867557699967
8dc6__3__1.C__1.U,0.15222402812179323,0.2281429029504591,7,0.6043007704130996,True,-0.07591887482866588
5ufi__3__1.C__1.G,1.1424275960672472,0.7576336853058494,1,0.7576336853058494,False,0.3847939107613978
4c7w__1__1.A__1.M_1.N,0.52519572520906,0.5160121571029481,4,1.2683246497587393,False,0.009183568106111872
2iut__1__1.A_1.B__1.E_1.F,1.3012684236955614,0.7165809254678261,1,0.7165809254678261,False,0.5846874982277352
1juh__2__1.B__1.GA_1.X,0.21699203380666604,0.08476405332518243,8,1.2801219756149536,False,0.1322279804814836
6r4y__1__1.A_1.D__1.D_1.E,1.4075960259455669,1.6642255403508497,1,1.6642255403508497,True,-0.2566295144052828
8ez1__1__1.A_1.B__1.E,1.6874202733092354,0.6145951379826241,1,0.6145951379826241,False,1.0728251353266112
8og9__1__1.A__1.C,2.3355488161338065,0.1981102925179894,2,0.5150630796396172,False,2.137438523615817
1z82__1__1.A_1.B__1.D_1.I,1.5055886976895985,0.5865467513497631,3,1.4744153423728834,False,0.9190419463398354
1v3e__1__1.B__1.I,0.13313676147678663,0.22063975806380662,3,1.2831618975851868,True,-0.08750299658701999
4mws__1__1.A_1.B__1.G,0.4604918492664591,0.09772752145856421,9,0.5860416595192324,False,0.36276432780789486
1pj6__1__2.A__2.C,1.694821544368202,1.0966428239669164,6,2.2834564908311394,False,0.5981787204012856
8g9d__1__1.A__1.B,1.3024038823148232,0.5095841938032412,1,0.5095841938032412,False,0.792819688511582
3elh__2__1.F__1.Q_1.R,0.7414503120522693,0.7301737521105023,1,0.7301737521105023,False,0.011276559941767017
4zwc__1__1.A__1.C,0.9621649864769855,0.48095006940012486,4,0.8644311942944382,False,0.4812149170768606
1ywq__1__1.A_2.A__2.B,1.0480518592814725,0.6797915689285241,1,0.6797915689285241,False,0.3682602903529484
7bhx__1__1.A_2.A__1.C_2.C,0.2063438008183168,0.04156478709491061,1,0.04156478709491061,False,0.1647790137234062
5fra__4__1.D__1.L,0.5091324979551848,0.2177243320377002,5,0.638821712299964,False,0.2914081659174846
8b0d__1__1.A__1.C,0.5825875596208309,0.5067107694780169,1,0.5067107694780169,False,0.07587679014281401
