rmsd,score,method,protein,rank
2.7114124343332233,0.29,gnina,5etl__1__1.A__1.J,4
1.8279557762565655,0.26,gnina,5etl__1__1.A__1.J,5
1.393397550315149,0.3,gnina,5nmt__1__1.B__1.E,1
3.273380116363014,0.29,gnina,5nmt__1__1.B__1.E,2
1.2740518506526821,0.28,gnina,5nmt__1__1.B__1.E,3
0.6619654321457435,0.26,gnina,5nmt__1__1.B__1.E,4
2.240659037006606,0.26,gnina,5nmt__1__1.B__1.E,5
2.545345085746466,0.89,gnina,7a5x__1__1.B__1.G,1
1.269763838285011,0.85,gnina,7a5x__1__1.B__1.G,2
2.147801506726434,0.83,gnina,7a5x__1__1.B__1.G,3
1.8259969843929682,0.79,gnina,7a5x__1__1.B__1.G,4
1.3643464588565428,0.79,gnina,7a5x__1__1.B__1.G,5
0.9018130099943065,0.96,gnina,4p73__1__1.D__1.F,1
1.0835990832026223,0.92,gnina,4p73__1__1.D__1.F,2
1.1927398786824832,0.85,gnina,4p73__1__1.D__1.F,3
2.724137481399232,0.77,gnina,4p73__1__1.D__1.F,4
0.9917402642065789,0.73,gnina,4p73__1__1.D__1.F,5
4.17814663909752,0.41,gnina,7ow2__1__1.A_1.C_1.E_1.G__1.E_1.G,1
4.493306569779055,0.37,gnina,7ow2__1__1.A_1.C_1.E_1.G__1.E_1.G,2
4.772251901403282,0.27,gnina,7ow2__1__1.A_1.C_1.E_1.G__1.E_1.G,3
4.493341368582611,0.23,gnina,7ow2__1__1.A_1.C_1.E_1.G__1.E_1.G,4
3.845232584547331,0.21,gnina,7ow2__1__1.A_1.C_1.E_1.G__1.E_1.G,5
3.196458016745556,0.75,gnina,1rwo__1__2.A_2.B__2.C,1
2.466967743676789,0.7,gnina,1rwo__1__2.A_2.B__2.C,2
1.9083111576421847,0.66,gnina,1rwo__1__2.A_2.B__2.C,3
1.0770673806107647,0.63,gnina,1rwo__1__2.A_2.B__2.C,4
3.3414131920848367,0.58,gnina,1rwo__1__2.A_2.B__2.C,5
1.45771627408937,0.97,gnina,2v0n__1__1.A_1.B__1.Q_1.R,1
1.6120950998816779,0.94,gnina,2v0n__1__1.A_1.B__1.Q_1.R,2
2.4330363331269202,0.55,gnina,2v0n__1__1.A_1.B__1.Q_1.R,3
2.802391359244683,0.41,gnina,2v0n__1__1.A_1.B__1.Q_1.R,4
1.8414457064121248,0.4,gnina,2v0n__1__1.A_1.B__1.Q_1.R,5
0.10648028769131766,0.94,gnina,3r77__1__1.A_1.B__1.C,1
1.5806178517972185,0.63,gnina,3r77__1__1.A_1.B__1.C,2
0.9726225328500905,0.6,gnina,3r77__1__1.A_1.B__1.C,3
1.2801116571268671,0.56,gnina,3r77__1__1.A_1.B__1.C,4
1.419488682028539,0.55,gnina,3r77__1__1.A_1.B__1.C,5
0.7783533732331782,0.79,gnina,7rf9__2__1.C_1.D__1.GA,1
1.0934311757499846,0.57,gnina,7rf9__2__1.C_1.D__1.GA,2
2.4186730587501444,0.51,gnina,7rf9__2__1.C_1.D__1.GA,3
1.1881411923003171,0.39,gnina,7rf9__2__1.C_1.D__1.GA,4
3.320867427138242,0.2,gnina,7rf9__2__1.C_1.D__1.GA,5
1.3312192151639397,0.92,gnina,5slg__1__1.A__1.G,1
1.3462984692721847,0.86,gnina,5slg__1__1.A__1.G,2
1.6976807701679513,0.8,gnina,5slg__1__1.A__1.G,3
1.6124284902991535,0.78,gnina,5slg__1__1.A__1.G,4
0.45259053842797115,0.75,gnina,5slg__1__1.A__1.G,5
0.2822232407311774,0.96,gnina,6yy6__1__1.A__1.E,1
1.348640729185321,0.95,gnina,6yy6__1__1.A__1.E,2
1.2400931092374696,0.94,gnina,6yy6__1__1.A__1.E,3
0.6646745815742875,0.86,gnina,6yy6__1__1.A__1.E,4
0.6603363662904607,0.84,gnina,6yy6__1__1.A__1.E,5
0.4087734552026829,0.78,gnina,5la7__1__1.A__1.D,1
0.6645230055559358,0.76,gnina,5la7__1__1.A__1.D,2
0.5428548345393397,0.75,gnina,5la7__1__1.A__1.D,3
0.409629274526355,0.74,gnina,5la7__1__1.A__1.D,4
0.6432108376946881,0.65,gnina,5la7__1__1.A__1.D,5
1.0704938842436102,0.83,gnina,1los__1__1.A_1.B__1.E,1
1.5841271244132078,0.63,gnina,1los__1__1.A_1.B__1.E,2
1.1014453666540158,0.48,gnina,1los__1__1.A_1.B__1.E,3
1.7391279481324327,0.44,gnina,1los__1__1.A_1.B__1.E,4
1.620793288380237,0.44,gnina,1los__1__1.A_1.B__1.E,5
0.3876053959160063,0.93,gnina,5hmw__1__1.A__1.D,1
0.8499915838888926,0.86,gnina,5hmw__1__1.A__1.D,2
0.9474522038987708,0.83,gnina,5hmw__1__1.A__1.D,3
0.703530574197816,0.7,gnina,5hmw__1__1.A__1.D,4
1.0849304325969364,0.7,gnina,5hmw__1__1.A__1.D,5
4.055286047635118,0.6,gnina,5o3w__4__1.D__1.H,1
3.785306313118902,0.36,gnina,5o3w__4__1.D__1.H,2
2.958087513016303,0.35,gnina,5o3w__4__1.D__1.H,3
3.556838795234993,0.34,gnina,5o3w__4__1.D__1.H,4
4.0418695863592715,0.31,gnina,5o3w__4__1.D__1.H,5
0.28335695580324655,0.86,gnina,6e6i__1__1.F_1.G_2.G__2.V_2.W,1
0.3345140395108666,0.85,gnina,6e6i__1__1.F_1.G_2.G__2.V_2.W,2
1.3705925929933085,0.71,gnina,6e6i__1__1.F_1.G_2.G__2.V_2.W,3
0.8160985238459578,0.47,gnina,6e6i__1__1.F_1.G_2.G__2.V_2.W,4
1.0424938505399433,0.36,gnina,6e6i__1__1.F_1.G_2.G__2.V_2.W,5
0.09578727910120496,0.99,gnina,5zqx__1__1.A__1.E,1
1.8183064642985347,0.97,gnina,5zqx__1__1.A__1.E,2
1.6255795261195856,0.87,gnina,5zqx__1__1.A__1.E,3
0.6913216640338152,0.66,gnina,5zqx__1__1.A__1.E,4
0.7053202249103162,0.64,gnina,5zqx__1__1.A__1.E,5
0.20489520351332335,0.79,gnina,8iw6__1__1.A_1.B__1.F,1
0.21888708700177967,0.79,gnina,8iw6__1__1.A_1.B__1.F,2
1.403880547756388,0.76,gnina,8iw6__1__1.A_1.B__1.F,3
0.9096945812116953,0.61,gnina,8iw6__1__1.A_1.B__1.F,4
0.879870244492713,0.58,gnina,8iw6__1__1.A_1.B__1.F,5
4.572486147275804e-05,0.99,gnina,4aha__1__1.A__1.K,1
4.308167408897862e-05,0.79,gnina,4aha__1__1.A__1.K,2
4.6077015520583726e-05,0.78,gnina,4aha__1__1.A__1.K,3
4.7056230973920774e-05,0.75,gnina,4aha__1__1.A__1.K,4
5.000200931136448e-05,0.73,gnina,4aha__1__1.A__1.K,5
1.865341021312986,0.95,gnina,6h7e__1__1.A__1.C,1
0.09242279399945849,0.92,gnina,6h7e__1__1.A__1.C,2
1.8819968189190914,0.73,gnina,6h7e__1__1.A__1.C,3
0.027436438134460017,0.45,gnina,6h7e__1__1.A__1.C,4
1.9074267423120312,0.43,gnina,6h7e__1__1.A__1.C,5
2.390168893853535,0.32,gnina,4d4b__1__1.A__1.C_1.E,1
2.6212453864901146,0.3,gnina,4d4b__1__1.A__1.C_1.E,2
0.852639813771768,0.28,gnina,4d4b__1__1.A__1.C_1.E,3
0.4710826508886065,0.26,gnina,4d4b__1__1.A__1.C_1.E,4
2.235751082580515,0.23,gnina,4d4b__1__1.A__1.C_1.E,5
0.2216234904787738,0.95,gnina,8cov__1__1.B__1.T,1
0.07697179505372886,0.88,gnina,8cov__1__1.B__1.T,2
0.2587481416701538,0.85,gnina,8cov__1__1.B__1.T,3
0.18280135086284202,0.53,gnina,8cov__1__1.B__1.T,4
0.10277230725780886,0.36,gnina,8cov__1__1.B__1.T,5
1.8101859893159775,0.79,gnina,8bnx__1__1.A__1.C,1
2.166966212014917,0.74,gnina,8bnx__1__1.A__1.C,2
1.8429782822883096,0.72,gnina,8bnx__1__1.A__1.C,3
2.0582930166224855,0.59,gnina,8bnx__1__1.A__1.C,4
1.2798839539716196,0.39,gnina,8bnx__1__1.A__1.C,5
0.02898047457260142,0.83,gnina,1x1i__1__1.A__1.B,1
0.06339577588537731,0.71,gnina,1x1i__1__1.A__1.B,2
0.21667580869800782,0.6,gnina,1x1i__1__1.A__1.B,3
0.3110308428093475,0.4,gnina,1x1i__1__1.A__1.B,4
0.2144380587231871,0.38,gnina,1x1i__1__1.A__1.B,5
0.2623199399194748,0.96,gnina,2gfk__1__1.A__1.C_1.D_1.G,1
0.6591753307702363,0.95,gnina,2gfk__1__1.A__1.C_1.D_1.G,2
0.2979627427314077,0.94,gnina,2gfk__1__1.A__1.C_1.D_1.G,3
0.2495045258419937,0.94,gnina,2gfk__1__1.A__1.C_1.D_1.G,4
0.7492154963324109,0.89,gnina,2gfk__1__1.A__1.C_1.D_1.G,5
2.0889669639525343,0.9,gnina,5a88__4__1.D__1.P_1.Q_1.R,1
1.4652640744008185,0.87,gnina,5a88__4__1.D__1.P_1.Q_1.R,2
0.9029629068090255,0.86,gnina,5a88__4__1.D__1.P_1.Q_1.R,3
1.535804406047879,0.7,gnina,5a88__4__1.D__1.P_1.Q_1.R,4
1.2497432933608483,0.68,gnina,5a88__4__1.D__1.P_1.Q_1.R,5
2.7606979804696468,0.9,gnina,6fgx__1__1.A__1.C_1.D,1
1.570789637130371,0.9,gnina,6fgx__1__1.A__1.C_1.D,2
2.450688425414838,0.89,gnina,6fgx__1__1.A__1.C_1.D,3
2.6439961493011954,0.87,gnina,6fgx__1__1.A__1.C_1.D,4
2.4957721205777275,0.83,gnina,6fgx__1__1.A__1.C_1.D,5
0.07311797167828572,0.67,gnina,3rou__1__1.A_1.B__1.D,1
1.646762604106632,0.62,gnina,3rou__1__1.A_1.B__1.D,2
1.5890715330747998,0.59,gnina,3rou__1__1.A_1.B__1.D,3
0.518759142641055,0.56,gnina,3rou__1__1.A_1.B__1.D,4
1.8210465687828303,0.52,gnina,3rou__1__1.A_1.B__1.D,5
0.5983650531679634,0.86,gnina,1thz__1__1.A_1.B__1.D,1
0.5907455885980875,0.83,gnina,1thz__1__1.A_1.B__1.D,2
1.4348397775857349,0.78,gnina,1thz__1__1.A_1.B__1.D,3
1.2235785347120598,0.72,gnina,1thz__1__1.A_1.B__1.D,4
1.9149242516270992,0.69,gnina,1thz__1__1.A_1.B__1.D,5
0.18938081417029395,0.93,gnina,7d2f__1__1.A__1.C,1
1.8172114560284895,0.78,gnina,7d2f__1__1.A__1.C,2
0.8742691555310688,0.68,gnina,7d2f__1__1.A__1.C,3
1.9350085543620124,0.57,gnina,7d2f__1__1.A__1.C,4
1.9031605308318644,0.52,gnina,7d2f__1__1.A__1.C,5
0.1390115871573928,0.99,gnina,4fxr__1__1.A_1.B__1.C,1
1.744848357195292,0.97,gnina,4fxr__1__1.A_1.B__1.C,2
0.542037867571905,0.96,gnina,4fxr__1__1.A_1.B__1.C,3
1.797792090874261,0.58,gnina,4fxr__1__1.A_1.B__1.C,4
1.3890657651175102,0.28,gnina,4fxr__1__1.A_1.B__1.C,5
0.7708909743359819,0.97,gnina,8qtj__1__1.A__1.E,1
1.6847247924718867,0.88,gnina,8qtj__1__1.A__1.E,2
2.865908934056881,0.88,gnina,8qtj__1__1.A__1.E,3
2.755989504526863,0.84,gnina,8qtj__1__1.A__1.E,4
1.5666745726711766,0.79,gnina,8qtj__1__1.A__1.E,5
0.6666956774250594,0.94,gnina,7nn0__2__1.B__1.J,1
0.8425888322344043,0.59,gnina,7nn0__2__1.B__1.J,2
1.7654322615681148,0.48,gnina,7nn0__2__1.B__1.J,3
2.4172096289210803,0.48,gnina,7nn0__2__1.B__1.J,4
1.778709147726908,0.46,gnina,7nn0__2__1.B__1.J,5
0.2590765171854492,0.97,gnina,3thq__1__1.A_1.B__1.C,1
0.7499149121254762,0.96,gnina,3thq__1__1.A_1.B__1.C,2
1.7310553240290687,0.8,gnina,3thq__1__1.A_1.B__1.C,3
1.305684402499359,0.66,gnina,3thq__1__1.A_1.B__1.C,4
1.7536785563481772,0.16,gnina,3thq__1__1.A_1.B__1.C,5
0.9434641377099277,0.51,gnina,6wo4__1__1.B__1.E,1
2.608069366951362,0.47,gnina,6wo4__1__1.B__1.E,2
1.0448517957056485,0.4,gnina,6wo4__1__1.B__1.E,3
1.387639575921574,0.4,gnina,6wo4__1__1.B__1.E,4
1.4421744159404797,0.38,gnina,6wo4__1__1.B__1.E,5
0.25770738814588184,0.75,gnina,7nim__1__1.A__1.C,1
1.2830546044905227,0.74,gnina,7nim__1__1.A__1.C,2
0.20404204560252123,0.67,gnina,7nim__1__1.A__1.C,3
0.6490596086512588,0.65,gnina,7nim__1__1.A__1.C,4
1.036832949815581,0.64,gnina,7nim__1__1.A__1.C,5
0.2580658346832099,0.99,gnina,3p60__1__1.A_1.B__1.D,1
1.732077556580514,0.94,gnina,3p60__1__1.A_1.B__1.D,2
0.8957101955110003,0.3,gnina,3p60__1__1.A_1.B__1.D,3
1.7470951676541497,0.16,gnina,3p60__1__1.A_1.B__1.D,4
1.361623129561568,0.15,gnina,3p60__1__1.A_1.B__1.D,5
0.6609075474082332,0.95,gnina,8b1f__1__1.A__1.C,1
1.1405685425621133,0.84,gnina,8b1f__1__1.A__1.C,2
1.3305341708919662,0.75,gnina,8b1f__1__1.A__1.C,3
1.1429085994154813,0.72,gnina,8b1f__1__1.A__1.C,4
0.14982491813632795,0.59,gnina,8b1f__1__1.A__1.C,5
3.707679192559588,0.35,gnina,2uue__2__1.D_1.F__1.F_1.J,1
2.544440301530182,0.27,gnina,2uue__2__1.D_1.F__1.F_1.J,2
4.414432991997542,0.25,gnina,2uue__2__1.D_1.F__1.F_1.J,3
4.0362677324145455,0.25,gnina,2uue__2__1.D_1.F__1.F_1.J,4
3.5007462244965026,0.25,gnina,2uue__2__1.D_1.F__1.F_1.J,5
0.12891056564270295,0.98,gnina,4gnv__1__1.B__1.G,1
1.1617478606904579,0.74,gnina,4gnv__1__1.B__1.G,2
1.2014568586574859,0.74,gnina,4gnv__1__1.B__1.G,3
0.43872601584465853,0.72,gnina,4gnv__1__1.B__1.G,4
0.3689116994156921,0.71,gnina,4gnv__1__1.B__1.G,5
0.7546711415932149,0.99,gnina,2zw9__2__1.B__1.D,1
0.805935427599437,0.96,gnina,2zw9__2__1.B__1.D,2
2.0323642080431905,0.95,gnina,2zw9__2__1.B__1.D,3
2.1934272616809114,0.89,gnina,2zw9__2__1.B__1.D,4
1.7501124628345208,0.84,gnina,2zw9__2__1.B__1.D,5
0.30253706162255045,1.0,gnina,2bii__1__2.A__2.I,1
0.5994670539410449,0.68,gnina,2bii__1__2.A__2.I,2
0.7149961116748014,0.43,gnina,2bii__1__2.A__2.I,3
1.2309518035095295,0.36,gnina,2bii__1__2.A__2.I,4
0.997672565372263,0.19,gnina,2bii__1__2.A__2.I,5
1.257319574592617,0.56,gnina,1isi__1__1.A__1.C,1
1.4140273561423153,0.55,gnina,1isi__1__1.A__1.C,2
3.039426571679629,0.51,gnina,1isi__1__1.A__1.C,3
1.51919545861257,0.51,gnina,1isi__1__1.A__1.C,4
2.526740263094575,0.51,gnina,1isi__1__1.A__1.C,5
1.5682380040293324,0.95,gnina,6a8p__3__1.C__1.F,1
1.5212990636053898,0.93,gnina,6a8p__3__1.C__1.F,2
2.0149642322577543,0.89,gnina,6a8p__3__1.C__1.F,3
2.1411882091757763,0.84,gnina,6a8p__3__1.C__1.F,4
1.8310503930717017,0.82,gnina,6a8p__3__1.C__1.F,5
0.505300589579829,1.0,gnina,3b1d__1__1.A_1.B__1.G_1.K,1
1.5350708515723903,0.99,gnina,3b1d__1__1.A_1.B__1.G_1.K,2
1.734578833988156,0.97,gnina,3b1d__1__1.A_1.B__1.G_1.K,3
1.3552817734320248,0.56,gnina,3b1d__1__1.A_1.B__1.G_1.K,4
1.4749543396446532,0.5,gnina,3b1d__1__1.A_1.B__1.G_1.K,5
0.48694871546406443,0.99,gnina,3it3__1__1.B__1.D,1
0.6925704264640593,0.94,gnina,3it3__1__1.B__1.D,2
0.733639587475149,0.69,gnina,3it3__1__1.B__1.D,3
2.0673275881320223,0.68,gnina,3it3__1__1.B__1.D,4
1.9338746234382342,0.55,gnina,3it3__1__1.B__1.D,5
0.11776975315171166,0.9,gnina,8b1a__1__1.A__1.C,1
0.9294092105633206,0.89,gnina,8b1a__1__1.A__1.C,2
1.413829022703812,0.88,gnina,8b1a__1__1.A__1.C,3
1.2713049732700081,0.87,gnina,8b1a__1__1.A__1.C,4
1.5682574217670069,0.86,gnina,8b1a__1__1.A__1.C,5
0.4357678048095568,0.93,gnina,6peu__1__1.A_1.E__1.I_1.J_1.K,1
2.366950183037853,0.88,gnina,6peu__1__1.A_1.E__1.I_1.J_1.K,2
1.5701210499072398,0.88,gnina,6peu__1__1.A_1.E__1.I_1.J_1.K,3
1.305985091425528,0.87,gnina,6peu__1__1.A_1.E__1.I_1.J_1.K,4
1.7641344673673527,0.73,gnina,6peu__1__1.A_1.E__1.I_1.J_1.K,5
1.53779260362372,0.94,gnina,1h36__1__2.B__2.G,1
1.5267286571185974,0.93,gnina,1h36__1__2.B__2.G,2
1.1113279211919025,0.92,gnina,1h36__1__2.B__2.G,3
0.5136902926342359,0.92,gnina,1h36__1__2.B__2.G,4
1.698067428142886,0.91,gnina,1h36__1__2.B__2.G,5
1.0507551392059016,0.88,gnina,3w54__1__1.A__1.E_1.F_1.G_1.H,1
1.1255805202350997,0.83,gnina,3w54__1__1.A__1.E_1.F_1.G_1.H,2
1.578828004419227,0.82,gnina,3w54__1__1.A__1.E_1.F_1.G_1.H,3
1.37895533543219,0.82,gnina,3w54__1__1.A__1.E_1.F_1.G_1.H,4
3.0400294490619912,0.81,gnina,3w54__1__1.A__1.E_1.F_1.G_1.H,5
1.1575297147517125,0.5,gnina,7khx__1__1.B__1.E,1
1.3830483333780061,0.45,gnina,7khx__1__1.B__1.E,2
1.4922902612599336,0.44,gnina,7khx__1__1.B__1.E,3
1.7053417907638373,0.43,gnina,7khx__1__1.B__1.E,4
1.734628850207099,0.42,gnina,7khx__1__1.B__1.E,5
1.029646228524199,0.76,gnina,4ad5__1__1.A__1.B,1
1.6714112627145719,0.54,gnina,4ad5__1__1.A__1.B,2
0.7238416306031165,0.44,gnina,4ad5__1__1.A__1.B,3
0.5787037894453404,0.41,gnina,4ad5__1__1.A__1.B,4
0.48224064794325877,0.37,gnina,4ad5__1__1.A__1.B,5
1.192068561634269,0.94,gnina,5jgq__2__1.B__1.D,1
0.6860132811063785,0.94,gnina,5jgq__2__1.B__1.D,2
1.1058582687792955,0.93,gnina,5jgq__2__1.B__1.D,3
1.056174955851267,0.91,gnina,5jgq__2__1.B__1.D,4
0.684508260851814,0.83,gnina,5jgq__2__1.B__1.D,5
0.21836068511509776,0.92,gnina,2cfm__1__1.A__1.C,1
0.6401807337861305,0.77,gnina,2cfm__1__1.A__1.C,2
2.0791707955273417,0.56,gnina,2cfm__1__1.A__1.C,3
0.7706909324969472,0.55,gnina,2cfm__1__1.A__1.C,4
1.6544825265256924,0.43,gnina,2cfm__1__1.A__1.C,5
1.1561314136706164,0.76,gnina,4m1j__1__1.A_1.B__1.C,1
1.2217747391246483,0.74,gnina,4m1j__1__1.A_1.B__1.C,2
1.4197745417080574,0.69,gnina,4m1j__1__1.A_1.B__1.C,3
1.1574583824969298,0.66,gnina,4m1j__1__1.A_1.B__1.C,4
1.885949831725569,0.63,gnina,4m1j__1__1.A_1.B__1.C,5
1.0595200698926661,0.97,gnina,8wsm__1__1.A__1.D,1
2.752302504987966,0.86,gnina,8wsm__1__1.A__1.D,2
1.6616660537374197,0.86,gnina,8wsm__1__1.A__1.D,3
2.3189255786720926,0.82,gnina,8wsm__1__1.A__1.D,4
1.8152821686622092,0.79,gnina,8wsm__1__1.A__1.D,5
2.58396584625057,0.94,gnina,6tez__1__1.A__1.C_1.I,1
3.0845973120432952,0.93,gnina,6tez__1__1.A__1.C_1.I,2
3.195746435047662,0.91,gnina,6tez__1__1.A__1.C_1.I,3
1.5783688017886115,0.9,gnina,6tez__1__1.A__1.C_1.I,4
2.139446737953927,0.89,gnina,6tez__1__1.A__1.C_1.I,5
0.1127475849207648,0.93,gnina,8a0v__2__1.B__1.L,1
0.6952350374353887,0.86,gnina,8a0v__2__1.B__1.L,2
0.3004814123849498,0.83,gnina,8a0v__2__1.B__1.L,3
0.6057119556880272,0.8,gnina,8a0v__2__1.B__1.L,4
0.6394038989365565,0.7,gnina,8a0v__2__1.B__1.L,5
1.2695308312732076,0.38,gnina,2y38__1__1.A__1.B,1
1.460694461079223,0.28,gnina,2y38__1__1.A__1.B,2
1.0203156229707468,0.28,gnina,2y38__1__1.A__1.B,3
1.1400599834107847,0.27,gnina,2y38__1__1.A__1.B,4
1.7932523548509283,0.27,gnina,2y38__1__1.A__1.B,5
1.2391142866278253,0.46,gnina,6f1q__1__1.A_3.A__3.D,1
0.27442870016658066,0.38,gnina,6f1q__1__1.A_3.A__3.D,2
1.1168703124236352,0.37,gnina,6f1q__1__1.A_3.A__3.D,3
1.0894304314630399,0.3,gnina,6f1q__1__1.A_3.A__3.D,4
1.1981561881748137,0.29,gnina,6f1q__1__1.A_3.A__3.D,5
4.531629151891326e-05,0.65,gnina,5wgt__2__1.A_2.A__1.O,1
4.503282032279573e-05,0.47,gnina,5wgt__2__1.A_2.A__1.O,2
4.995942853926056e-05,0.43,gnina,5wgt__2__1.A_2.A__1.O,3
4.6432873702096374e-05,0.38,gnina,5wgt__2__1.A_2.A__1.O,4
5.046946840985482e-05,0.31,gnina,5wgt__2__1.A_2.A__1.O,5
0.09520539388162584,0.39,gnina,3zds__2__2.F_2.J__2.Y_2.Z,1
1.0772323226616076,0.35,gnina,3zds__2__2.F_2.J__2.Y_2.Z,2
1.0390991253843649,0.35,gnina,3zds__2__2.F_2.J__2.Y_2.Z,3
1.0315131819465757,0.26,gnina,3zds__2__2.F_2.J__2.Y_2.Z,4
0.5858228310816204,0.24,gnina,3zds__2__2.F_2.J__2.Y_2.Z,5
0.10968946202517776,0.76,gnina,5flj__2__1.L__1.YA_1.ZA,1
0.4205611143773821,0.72,gnina,5flj__2__1.L__1.YA_1.ZA,2
1.387771108661698,0.62,gnina,5flj__2__1.L__1.YA_1.ZA,3
0.34605271092066686,0.53,gnina,5flj__2__1.L__1.YA_1.ZA,4
0.62584329245729,0.53,gnina,5flj__2__1.L__1.YA_1.ZA,5
0.6199971419370833,0.98,gnina,5t64__1__1.B__1.M,1
1.0970278891410559,0.97,gnina,5t64__1__1.B__1.M,2
0.5839783063115687,0.97,gnina,5t64__1__1.B__1.M,3
1.8533295543985577,0.89,gnina,5t64__1__1.B__1.M,4
1.8271470572277975,0.82,gnina,5t64__1__1.B__1.M,5
0.8929795134795003,0.73,gnina,7rgz__1__1.A__1.D,1
1.7985896974647209,0.72,gnina,7rgz__1__1.A__1.D,2
1.9168728835720603,0.71,gnina,7rgz__1__1.A__1.D,3
2.173588542718461,0.67,gnina,7rgz__1__1.A__1.D,4
1.2720802266489313,0.66,gnina,7rgz__1__1.A__1.D,5
1.7407142854976962,0.96,gnina,8ep7__2__1.B_2.B__2.E,1
2.1173235588874317,0.64,gnina,8ep7__2__1.B_2.B__2.E,2
2.165617298032726,0.53,gnina,8ep7__2__1.B_2.B__2.E,3
2.508341645707335,0.51,gnina,8ep7__2__1.B_2.B__2.E,4
3.1442052891981302,0.36,gnina,8ep7__2__1.B_2.B__2.E,5
1.560599539592117,0.91,gnina,6gw4__1__1.A__1.B,1
0.5993469732651157,0.91,gnina,6gw4__1__1.A__1.B,2
1.939729606210507,0.9,gnina,6gw4__1__1.A__1.B,3
1.7283990972829424,0.86,gnina,6gw4__1__1.A__1.B,4
1.9272132896286147,0.83,gnina,6gw4__1__1.A__1.B,5
0.6753310174436064,0.98,gnina,4kxl__2__1.C_1.D__1.G,1
0.9600937255030636,0.92,gnina,4kxl__2__1.C_1.D__1.G,2
1.946763882664895,0.89,gnina,4kxl__2__1.C_1.D__1.G,3
0.7371261481080573,0.68,gnina,4kxl__2__1.C_1.D__1.G,4
1.3756502164777622,0.52,gnina,4kxl__2__1.C_1.D__1.G,5
0.26945849770823527,0.98,gnina,3lts__1__1.A_1.B__1.C,1
0.8107295997414578,0.95,gnina,3lts__1__1.A_1.B__1.C,2
1.8213861682171812,0.92,gnina,3lts__1__1.A_1.B__1.C,3
1.9333311310666161,0.67,gnina,3lts__1__1.A_1.B__1.C,4
2.034454807735794,0.31,gnina,3lts__1__1.A_1.B__1.C,5
0.8074355662633932,0.9,gnina,6btp__1__1.A__1.D_1.F,1
1.408722414968153,0.88,gnina,6btp__1__1.A__1.D_1.F,2
1.1903402912822274,0.65,gnina,6btp__1__1.A__1.D_1.F,3
2.3342595212330255,0.64,gnina,6btp__1__1.A__1.D_1.F,4
2.2182018314594605,0.51,gnina,6btp__1__1.A__1.D_1.F,5
3.6580015237289936,0.44,gnina,6wk9__2__1.E_1.F_1.G__1.Q_1.R_1.U_1.V,1
1.1167854063762868,0.33,gnina,6wk9__2__1.E_1.F_1.G__1.Q_1.R_1.U_1.V,2
3.3931091972106144,0.24,gnina,6wk9__2__1.E_1.F_1.G__1.Q_1.R_1.U_1.V,3
2.936797089418444,0.22,gnina,6wk9__2__1.E_1.F_1.G__1.Q_1.R_1.U_1.V,4
2.8110249647960193,0.21,gnina,6wk9__2__1.E_1.F_1.G__1.Q_1.R_1.U_1.V,5
0.6029701572958643,0.83,gnina,2z8g__2__1.B__1.W,1
0.2375827313387636,0.8,gnina,2z8g__2__1.B__1.W,2
0.21212506684142915,0.78,gnina,2z8g__2__1.B__1.W,3
0.15436157936049874,0.74,gnina,2z8g__2__1.B__1.W,4
1.1296453138738245,0.74,gnina,2z8g__2__1.B__1.W,5
0.6277285239956696,0.98,gnina,8ogh__1__1.A_1.B__1.M_1.R,1
1.5794033812970671,0.98,gnina,8ogh__1__1.A_1.B__1.M_1.R,2
1.9842270420245716,0.95,gnina,8ogh__1__1.A_1.B__1.M_1.R,3
1.8870523709767242,0.95,gnina,8ogh__1__1.A_1.B__1.M_1.R,4
2.1468214325297095,0.87,gnina,8ogh__1__1.A_1.B__1.M_1.R,5
3.385453741422898,0.42,gnina,3ue1__1__1.B__1.D,1
2.5331010343794778,0.28,gnina,3ue1__1__1.B__1.D,2
1.953644198956745,0.27,gnina,3ue1__1__1.B__1.D,3
1.4378734881778015,0.19,gnina,3ue1__1__1.B__1.D,4
2.277868509996045,0.18,gnina,3ue1__1__1.B__1.D,5
0.9665370374686593,0.95,gnina,1q16__1__1.B_1.C__1.N,1
0.3313751714824381,0.92,gnina,1q16__1__1.B_1.C__1.N,2
1.26593703146953,0.83,gnina,1q16__1__1.B_1.C__1.N,3
0.9757306125778885,0.73,gnina,1q16__1__1.B_1.C__1.N,4
1.5041002695676857,0.67,gnina,1q16__1__1.B_1.C__1.N,5
0.8833548859591234,0.96,gnina,7db7__1__2.A__2.C,1
1.160459439299975,0.95,gnina,7db7__1__2.A__2.C,2
0.68523639865369,0.94,gnina,7db7__1__2.A__2.C,3
1.6023550849286106,0.84,gnina,7db7__1__2.A__2.C,4
1.6773771468394116,0.78,gnina,7db7__1__2.A__2.C,5
0.4888139059693703,0.74,gnina,1j1m__1__1.A__1.B,1
1.103296052450506,0.73,gnina,1j1m__1__1.A__1.B,2
2.561392952667476,0.67,gnina,1j1m__1__1.A__1.B,3
0.5681863387955501,0.66,gnina,1j1m__1__1.A__1.B,4
1.541040482521325,0.65,gnina,1j1m__1__1.A__1.B,5
0.5067107694780169,0.87,gnina,8b0d__1__1.A__1.C,1
1.9413214787976159,0.71,gnina,8b0d__1__1.A__1.C,2
0.664185386325165,0.71,gnina,8b0d__1__1.A__1.C,3
